TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO;Ticker;Nome;Última (R$);Variação;STOCK;DEPARTMENT;IMAGE
PINE4;8,50;6,15;10,05;1,66;0,07;17,65;3,53;4,58;13,02;12,98;;;0,46;-1,44;-0,07;0,39;16,48;0,67;;0,04;0,96;0,15;25,71;;2.403.123,38;5,13;0,85;0,57;1.920.323.678,82;PINE4;Banco Pine;8,50;+5,20%;PINE4;Financeiro;https://s3-symbol-logo.tradingview.com/pine-pn-rec-n2--big.svg
PLAS3;4,99;;-0,38;-0,10;0,10;12,04;-1,85;-14,34;-2,91;-15,30;-12,39;;0,05;-0,16;-0,14;0,33;-26,34;-26,53;12,94;-1,01;2,01;1,85;22,66;;2.104,30;-50,46;-13,29;-0,02;62.002.835,82;PLAS3;Plascar;4,99;+0,00%;PLAS3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/plascar-parton--big.svg
PLPL3;17,85;5,64;10,18;3,99;1,19;33,16;17,90;12,84;7,31;7,67;0,37;0,20;1,31;1,94;-7,45;3,74;39,24;11,72;24,89;0,30;0,68;0,91;29,22;28,45;14.838.771,90;4,47;1,75;0,49;3.639.632.850,00;PLPL3;Plano&Plano;17,84;+1,88%;PLPL3;Financeiro;https://s3-symbol-logo.tradingview.com/planoeplano-on-nm--big.svg
PMAM3;1,45;;-0,08;-0,02;0,08;-30,88;-74,88;-283,89;-0,29;-13,25;-12,96;;0,22;-0,02;-0,10;0,05;-23,04;-98,35;29,61;-4,27;5,27;0,35;-38,50;;781.701,24;-81,76;-18,84;0,02;118.077.926,85;PMAM3;Paranapanema;1,45;-2,03%;PMAM3;Minerais Não-Energéticos;https://s3-symbol-logo.tradingview.com/paranapanemaon-nm--big.svg
PNVL3;9,85;3,69;12,62;1,20;0,45;31,98;4,47;2,28;6,43;10,89;4,46;0,83;0,29;1,80;-1,05;1,75;9,51;3,53;8,18;0,37;0,63;1,55;12,65;8,87;3.301.230,71;8,21;0,78;0,44;1.481.218.187,85;PNVL3;Dimed;9,85;+0,20%;PNVL3;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/dimed--big.svg
PNVL4;18,62;;23,85;2,27;0,84;31,98;4,47;2,28;12,15;10,89;4,46;0,83;0,54;3,40;-1,98;1,75;9,51;3,53;8,18;0,37;0,63;1,55;12,65;8,87;;8,21;0,78;0,84;1.481.218.187,85;;;;;;;
POMO3;8,11;7,64;7,64;2,21;0,97;24,70;15,90;13,46;6,47;8,17;0,95;0,32;1,03;3,47;-2,44;1,87;28,89;12,71;12,43;0,44;0,55;0,94;14,78;43,05;3.471.905,29;3,67;1,06;0,35;10.282.852.754,93;POMO3;Marcopolo;8,11;-3,57%;POMO3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/marcopolo--big.svg
POMO4;9,58;6,47;9,02;2,61;1,15;24,70;15,90;13,46;7,64;8,17;0,95;0,32;1,21;4,10;-2,88;1,87;28,89;12,71;12,43;0,44;0,55;0,94;14,78;43,05;65.847.278,38;3,67;1,06;0,42;10.282.852.754,93;POMO4;Marcopolo;9,58;-3,04%;POMO4;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/marcopolo--big.svg
PORT3;18,15;6,12;11,58;3,09;1,28;48,26;34,52;22,19;7,44;9,66;2,21;0,92;2,57;-51,83;-1,50;0,86;26,69;11,06;16,22;0,41;0,59;0,50;12,80;43,10;8.743.560,90;5,87;1,57;0,12;8.039.213.985,00;PORT3;Wilson Sons;18,30;+0,99%;PORT3;Transportes;https://s3-symbol-logo.tradingview.com/wilson-sons-on-eb-nm--big.svg
POSI3;4,58;5,98;-833,69;0,41;0,16;24,99;6,54;-0,02;2,89;5,61;2,73;0,38;0,19;0,50;-0,44;1,93;-0,05;-0,02;7,15;0,38;0,61;0,83;14,00;;3.115.242,29;11,27;-0,01;8,31;649.444.000,00;POSI3;Positivo;4,63;+1,76%;POSI3;Tecnologia Eletrônica;https://s3-symbol-logo.tradingview.com/positivo-tecon--big.svg
POWE3;10,90;;23,92;0,99;0,38;6,82;3,52;2,59;17,55;10,60;-6,96;-0,39;0,62;6,57;-0,74;1,13;4,13;1,58;3,81;0,38;0,62;0,61;;;;11,02;0,46;-1,77;977.237.930,40;;;;;;;
PPAR3;14,60;16,25;1,04;0,05;0,03;;;;0,97;-0,84;-1,81;-0,08;;0,52;-0,03;138,77;4,34;3,11;3,66;0,72;0,28;0,00;;35,50;;323,28;14,04;0,04;2.160.800,00;;;;;PPAR3;Financeiro;https://s3-symbol-logo.tradingview.com/country/BR--big.svg
PPAR4;0,00;;0,00;0,00;0,00;;;;0,00;-0,84;-1,81;-0,08;;0,00;0,00;138,77;4,34;3,11;3,66;0,72;0,28;0,00;;35,50;;323,28;14,04;0,00;2.160.800,00;;;;;;;
PPLA11;0,91;;0,43;256,13;4,65;;;;0,43;0,43;0,00;0,00;;;-256,13;1,00;59.960,00;1.088,20;59.960,00;0,02;0,98;0,00;;;2.002,53;0,00;2,13;0,00;2.561.346,06;PPLA11;PPLA;0,91;+1,11%;PPLA11;;https://s3-symbol-logo.tradingview.com/ppla-unt--big.svg
PRIO3;38,08;;3,22;1,30;0,62;34,70;26,83;73,88;8,88;13,63;4,75;0,70;2,38;10,79;-0,74;1,54;40,45;19,10;-8,55;0,47;0,53;0,26;54,25;75,51;242.226.446,48;29,21;11,81;0,04;34.132.862.267,84;PRIO3;PetroRio;38,06;-2,13%;PRIO3;Minerais Energéticos;https://s3-symbol-logo.tradingview.com/petrorio-on-nm--big.svg
PRNR3;17,50;0,29;90,35;2,92;0,69;21,97;7,98;0,78;8,83;12,05;3,22;1,06;0,70;2,39;-1,59;2,06;3,23;0,77;9,55;0,24;0,75;0,99;25,85;;5.478.689,38;6,00;0,19;-0,06;992.613.247,50;PRNR3;Priner;17,50;+3,12%;PRNR3;Serviços Industriais;https://s3-symbol-logo.tradingview.com/priner-on-nm--big.svg
PSSA3;51,68;4,55;10,71;2,31;0,66;100,00;8,64;8,36;10,35;7,27;-3,08;-0,69;0,89;10,43;-1,46;1,13;21,54;6,12;13,01;0,28;0,71;0,73;14,28;17,74;140.363.256,24;22,40;4,83;0,42;33.415.567.580,80;PSSA3;Porto Seguro;51,69;+1,00%;PSSA3;Financeiro;https://s3-symbol-logo.tradingview.com/porto-seguro--big.svg
PTBL3;4,10;;-3,94;2,32;0,16;36,20;4,42;-5,70;5,09;13,88;8,79;4,01;0,22;-7,58;-0,24;0,94;-59,00;-4,05;4,20;0,07;0,93;0,71;16,66;;544.328,24;1,76;-1,04;0,00;578.046.232,60;PTBL3;Portobello;4,10;+0,49%;PTBL3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/portobello--big.svg
PTCA11;0,00;;0,00;0,00;0,00;48,09;10,21;6,85;0,00;1,66;1,66;0,57;0,00;0,00;0,00;1,99;22,96;9,15;14,32;0,40;0,60;1,34;19,72;24,32;;30,96;7,11;0,00;0,00;;;;;;;
PTCA3;0,00;;0,00;0,00;0,00;48,09;10,21;6,85;0,00;1,66;1,66;0,57;0,00;0,00;0,00;1,99;22,96;9,15;14,32;0,40;0,60;1,34;19,72;24,32;;30,96;7,11;0,00;0,00;;;;;PTCA3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/country/BR--big.svg
PTNT3;8,46;3,20;10,54;0,92;0,38;14,84;6,42;4,69;7,70;8,17;2,68;0,32;0,49;1,12;-0,87;2,56;8,77;3,63;5,51;0,41;0,50;0,77;6,38;9,66;8.260,84;9,15;0,80;-0,64;290.205.971,16;PTNT3;Pettenati;8,46;+1,68%;PTNT3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/pettenati-on--big.svg
PTNT4;4,83;5,61;6,02;0,53;0,22;14,84;6,42;4,69;4,39;8,17;2,68;0,32;0,28;0,64;-0,50;2,56;8,77;3,63;5,51;0,41;0,50;0,77;6,38;9,66;24.387,76;9,15;0,80;-0,37;290.205.971,16;PTNT4;Pettenati;4,83;-0,41%;PTNT4;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/pettenati-on--big.svg
QUAL3;2,31;0,24;76,32;0,50;0,17;85,28;12,92;0,57;3,37;8,23;4,86;0,72;0,44;-2,11;-0,25;0,79;0,65;0,23;7,08;0,35;0,65;0,40;-4,63;-53,44;3.041.889,52;4,62;0,03;-0,69;656.073.090,75;QUAL3;Qualicorp;2,31;+9,48%;QUAL3;Serviços de Saúde;https://s3-symbol-logo.tradingview.com/qualicorp-on-nm--big.svg
QUSW3;0,00;;0,00;0,00;0,00;91,47;51,17;38,96;0,00;1,40;1,40;0,45;0,00;0,00;0,00;1,16;24,51;9,59;13,42;0,39;0,61;0,25;-12,03;66,78;;134,48;32,96;0,00;0,00;;;;;QUSW3;Serviços de Tecnologia;https://s3-symbol-logo.tradingview.com/country/BR--big.svg
QVQP3B;0,28;;-64.371,22;89.708,83;89.708,83;;;;-59.805,89;-59.805,26;0,63;-0,95;;89.708,83;;;-139,36;-139,36;-150,00;1,00;0,00;0,00;;;0,00;0,00;0,00;-2.479,48;8.432.630.320,52;;;;;;;
RADL3;18,13;2,25;25,46;4,67;1,35;29,41;5,78;2,99;13,16;14,46;1,31;0,46;0,76;8,24;-3,19;1,40;18,34;5,31;20,34;0,29;0,71;1,78;17,22;9,64;161.631.452,05;3,88;0,71;1,43;31.147.470.536,00;RADL3;RaiaDrogasil;18,12;-0,11%;RADL3;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/raiadrogasilon--big.svg
RAIL3;14,59;5,55;42,04;2,02;0,54;46,24;30,84;4,64;6,33;9,86;3,53;1,13;1,95;8,00;-0,65;1,62;4,81;1,27;9,55;0,26;0,73;0,27;14,48;-3,68;176.384.916,38;7,21;0,35;-0,24;27.120.309.522,03;RAIL3;Rumo;14,61;-2,79%;RAIL3;Transportes;https://s3-symbol-logo.tradingview.com/rumo-s-a--big.svg
RAIZ4;1,30;;-1,88;0,74;0,10;4,48;0,68;-2,84;7,84;35,02;27,19;2,57;0,05;0,89;-0,17;1,33;-39,36;-5,07;1,45;0,13;0,87;1,79;20,39;;37.000.553,57;1,76;-0,69;0,00;13.458.262.329,20;RAIZ4;Raízen;1,29;-2,27%;RAIZ4;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/raizen--big.svg
RANI3;8,43;8,65;5,23;1,42;0,54;41,62;24,87;22,92;4,82;7,57;2,75;0,81;1,20;2,41;-0,80;3,08;27,20;10,26;11,64;0,38;0,62;0,45;12,61;;4.429.543,81;5,93;1,61;0,03;2.021.766.217,17;RANI3;Irani;8,37;-0,12%;RANI3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/celul-irani--big.svg
RANI4;5,50;;3,41;0,93;0,35;41,62;24,87;22,92;3,14;7,57;2,75;0,81;0,78;1,57;-0,52;3,08;27,20;10,26;11,64;0,38;0,62;0,45;12,61;;;5,93;1,61;0,02;2.021.766.217,17;;;;;;;
RAPT3;6,54;3,93;11,60;0,75;0,13;25,85;9,11;1,53;1,95;8,15;6,17;2,37;0,18;0,49;-0,27;2,04;6,45;1,13;8,16;0,18;0,75;0,74;18,53;-4,46;134.948,24;8,74;0,56;-0,32;2.325.259.412,95;RAPT3;Randon;6,57;-0,30%;RAPT3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/randon--big.svg
RAPT4;6,71;3,82;11,91;0,77;0,13;25,85;9,11;1,53;2,00;8,15;6,17;2,37;0,18;0,50;-0,28;2,04;6,45;1,13;8,16;0,18;0,75;0,74;18,53;-4,46;18.316.158,10;8,74;0,56;-0,32;2.325.259.412,95;RAPT4;Randon;6,70;-2,19%;RAPT4;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/randon--big.svg
RCSL3;1,75;;-2,62;-2,36;1,34;3,23;-281,41;-347,79;-3,23;-2,40;0,00;;9,10;-7,04;-2,01;0,64;-90,07;-51,12;72,86;-0,57;1,57;0,15;1,25;;232.420,14;-0,74;-0,67;-0,02;41.301.290,26;RCSL3;Recrusul;1,75;-1,13%;RCSL3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/recrusul--big.svg
RCSL4;1,07;;-1,60;-1,44;0,82;3,23;-281,41;-347,79;-1,98;-2,40;0,00;;5,56;-4,30;-1,23;0,64;-90,07;-51,12;72,86;-0,57;1,57;0,15;1,25;;2.593.302,90;-0,74;-0,67;-0,01;41.301.290,26;RCSL4;Recrusul;1,06;+0,00%;RCSL4;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/recrusul--big.svg
RDNI3;2,29;;-0,72;0,52;0,08;16,57;-17,77;-33,02;-1,34;-7,96;-6,62;2,55;0,24;0,39;-0,15;1,63;-71,56;-10,43;-11,48;0,15;0,84;0,32;11,10;;18.941,71;4,45;-3,18;0,02;100.232.860,32;RDNI3;RNI;2,29;-4,18%;RDNI3;Financeiro;https://s3-symbol-logo.tradingview.com/rni-on-nm--big.svg
RDOR3;42,31;1,75;23,55;3,82;0,92;19,84;15,96;7,79;11,50;11,19;-0,30;-0,10;1,83;2,70;-1,90;2,89;16,22;3,89;11,63;0,24;0,74;0,50;30,58;28,65;167.608.973,38;11,08;1,80;0,86;96.859.969.482,90;RDOR3;Rede D'Or;42,21;+2,13%;RDOR3;Serviços de Saúde;https://s3-symbol-logo.tradingview.com/rede-d-or--big.svg
REAG3;2,88;;30,52;1,38;1,30;83,42;-44,59;21,86;-14,96;-4,16;10,80;-1,00;6,67;1,42;-53,13;16,47;4,53;4,25;-10,90;0,94;0,06;0,19;35,82;;44.705,29;2,08;0,09;0,09;406.056.401,28;REAG3;REAG3;2,88;+4,35%;REAG3;Serviços Comerciais;https://s3-symbol-logo.tradingview.com/reaginvest-on-nm--big.svg
RECV3;12,96;16,92;5,79;0,86;0,53;34,86;27,31;19,55;4,14;5,42;1,28;0,26;1,13;6,09;-0,63;2,22;14,80;9,12;11,46;0,62;0,38;0,47;57,21;59,48;23.286.849,29;15,12;2,24;0,42;3.803.398.752,96;RECV3;PetroRecôncavo;12,95;-2,41%;RECV3;Minerais Energéticos;https://s3-symbol-logo.tradingview.com/petrorecsa-on-nm--big.svg
REDE3;6,29;6,64;9,47;3,04;0,42;25,42;18,21;7,48;3,89;7,87;3,98;3,11;0,71;5,43;-0,57;1,40;32,11;4,40;13,47;0,14;0,80;0,59;9,82;14,52;8.177,86;2,07;0,66;-0,49;13.273.934.022,46;REDE3;Rede Energia;6,29;-0,16%;REDE3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/rede-energiaon--big.svg
RENT3;39,41;4,48;18,35;1,67;0,52;28,53;20,59;5,88;5,23;9,32;4,09;1,31;1,08;9,85;-0,67;1,33;9,12;2,86;10,29;0,31;0,69;0,49;29,60;22,76;208.222.064,05;23,54;2,15;0,36;42.666.082.575,20;RENT3;Localiza;39,65;-0,63%;RENT3;Financeiro;https://s3-symbol-logo.tradingview.com/localiza--big.svg
RLOG3;23,08;;82,76;4,26;0,23;34,71;29,67;1,85;5,17;12,09;6,92;5,71;1,53;1,49;-0,31;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;4,37;;5,41;0,28;-2,42;10.691.215.482,28;;;;;;;
RNEW11;3,44;;-3,37;0,33;0,14;-10,89;3,44;-32,12;31,44;78,88;47,45;0,50;1,08;-3,48;-0,16;0,69;-9,80;-4,19;0,32;0,43;0,57;0,13;21,43;;5.065,38;10,42;-1,02;0,01;426.770.883,47;RNEW11;Renova Energia;3,44;+1,18%;RNEW11;;https://s3-symbol-logo.tradingview.com/renova-pn-n2--big.svg
RNEW3;1,14;;-3,35;0,33;0,14;-10,89;3,44;-32,12;31,25;78,88;47,45;0,50;1,08;-3,46;-0,15;0,69;-9,80;-4,19;0,32;0,43;0,57;0,13;21,43;;51.942,67;3,47;-0,34;0,01;426.770.883,47;RNEW3;Renova Energia;1,14;-0,87%;RNEW3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/renova-pn-n2--big.svg
RNEW4;1,13;;-3,32;0,33;0,14;-10,89;3,44;-32,12;30,98;78,88;47,45;0,50;1,07;-3,43;-0,15;0,69;-9,80;-4,19;0,32;0,43;0,57;0,13;21,43;;124.628,10;3,47;-0,34;0,01;426.770.883,47;RNEW4;Renova Energia;1,13;-0,88%;RNEW4;Serviços Públicos;https://s3-symbol-logo.tradingview.com/renova-pn-n2--big.svg
ROMI3;8,41;11,89;8,57;0,64;0,31;27,85;6,73;7,00;8,92;14,93;6,01;0,43;0,60;0,97;-0,78;2,17;7,48;3,64;4,38;0,49;0,51;0,52;9,77;-6,76;655.782,38;13,11;0,98;-0,23;783.565.982,27;ROMI3;Indústrias ROMI;8,38;-0,59%;ROMI3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/industrias-romi--big.svg
RPAD3;4,93;;-12,75;0,42;0,42;;;;-9,78;-6,67;2,95;-0,13;;3,34;-0,48;28,89;-3,33;-3,29;-4,69;0,99;0,01;0,00;;;494,50;11,61;-0,39;0,47;410.909.577,88;RPAD3;Alfa Holdings;4,93;+0,41%;RPAD3;Financeiro;https://s3-symbol-logo.tradingview.com/alfa-holdingpna--big.svg
RPAD5;8,00;6,73;-20,69;0,69;0,68;;;;-15,87;-6,67;2,95;-0,13;;5,41;-0,78;28,89;-3,33;-3,29;-4,69;0,99;0,01;0,00;;;1.399,67;11,61;-0,39;0,76;410.909.577,88;RPAD5;Alfa Holdings;8,00;+12,68%;RPAD5;Financeiro;https://s3-symbol-logo.tradingview.com/alfa-holdingpna--big.svg
RPAD6;4,76;;-12,31;0,41;0,41;;;;-9,44;-6,67;2,95;-0,13;;3,22;-0,47;28,89;-3,33;-3,29;-4,69;0,99;0,01;0,00;;;1.485,50;11,61;-0,39;0,45;410.909.577,88;RPAD6;Alfa Holdings;4,76;+14,70%;RPAD6;Financeiro;https://s3-symbol-logo.tradingview.com/alfa-holdingpna--big.svg
RPMG3;2,95;;-0,12;-0,03;0,02;-14,43;-20,96;-19,19;-0,11;-0,08;0,03;;0,02;-0,06;-0,42;0,76;-22,32;-16,12;24,36;-0,72;1,72;0,84;42,58;;15.130,55;-109,81;-24,51;0,00;199.690.305,55;RPMG3;Refinaria de Manguinhos;2,95;-2,96%;RPMG3;Minerais Energéticos;https://s3-symbol-logo.tradingview.com/pet-manguinhon--big.svg
RSID3;1,94;;0,14;-0,04;0,08;28,74;-311,91;327,60;-0,15;-1,49;-1,34;;0,47;-0,13;-0,16;0,45;-28,42;54,91;101,17;-1,93;2,93;0,17;-41,82;;19.193,43;-47,95;13,63;0,00;39.328.075,76;RSID3;Rossi Residencial;1,94;-0,51%;RSID3;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/rossi-resid-on-nm--big.svg
RSUL3;0,00;;0,00;0,00;0,00;40,78;21,58;14,95;0,00;1,40;-0,47;-0,16;0,00;0,00;0,00;2,44;23,72;14,26;13,73;0,60;0,40;0,95;17,77;28,31;;41,78;9,91;0,00;161.940.102,50;;;;;RSUL3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/riosulense-pn--big.svg
RSUL4;64,90;;6,55;1,55;0,93;40,78;21,58;14,95;4,54;1,40;-0,47;-0,16;0,98;2,80;-2,14;2,44;23,72;14,26;13,73;0,60;0,40;0,95;17,77;28,31;111.955,90;41,78;9,91;0,83;161.940.102,50;RSUL4;Metalúrgica Riosulense;64,90;-0,92%;RSUL4;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/riosulense-pn--big.svg
SANB11;29,08;5,99;9,25;0,89;0,09;39,14;10,65;7,79;6,77;6,77;;;0,72;-0,21;-0,09;0,04;9,64;0,95;;0,10;0,90;0,12;13,50;-6,66;54.686.486,81;32,61;3,14;0,79;109.028.641.481,54;SANB11;Banco Santander;29,08;-0,68%;SANB11;;https://s3-symbol-logo.tradingview.com/santander--big.svg
SANB3;13,94;5,95;8,87;0,85;0,08;39,14;10,65;7,79;6,49;6,77;;;0,69;-0,20;-0,09;0,04;9,64;0,95;;0,10;0,90;0,12;13,50;-6,66;600.070,67;16,31;1,57;0,76;109.028.641.481,54;SANB3;Banco Santander;13,95;-0,14%;SANB3;Financeiro;https://s3-symbol-logo.tradingview.com/santander--big.svg
SANB4;15,12;6,02;9,62;0,93;0,09;39,14;10,65;7,79;7,04;6,77;;;0,75;-0,22;-0,09;0,04;9,64;0,95;;0,10;0,90;0,12;13,50;-6,66;1.022.503,48;16,31;1,57;0,82;109.028.641.481,54;SANB4;Banco Santander;15,12;-0,79%;SANB4;Financeiro;https://s3-symbol-logo.tradingview.com/santander--big.svg
SAPR11;37,05;5,96;4,95;0,95;0,45;56,64;36,81;32,33;4,35;6,41;2,06;0,45;1,60;21,62;-0,51;1,21;19,20;9,08;13,74;0,47;0,53;0,28;7,71;15,94;39.749.589,76;38,99;7,48;0,10;11.198.032.895,79;SAPR11;Sanepar;37,20;+0,81%;SAPR11;;https://s3-symbol-logo.tradingview.com/sanepar--big.svg
SAPR3;8,02;5,10;5,36;1,03;0,49;56,64;36,81;32,33;4,71;6,41;2,06;0,45;1,73;23,40;-0,55;1,21;19,20;9,08;13,74;0,47;0,53;0,28;7,71;15,94;1.548.496,86;7,80;1,50;0,11;11.198.032.895,79;SAPR3;Sanepar;8,01;+0,25%;SAPR3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/sanepar--big.svg
SAPR4;7,24;6,21;4,84;0,93;0,44;56,64;36,81;32,33;4,25;6,41;2,06;0,45;1,56;21,12;-0,50;1,21;19,20;9,08;13,74;0,47;0,53;0,28;7,71;15,94;5.815.132,81;7,80;1,50;0,10;11.198.032.895,79;SAPR4;Sanepar;7,24;+0,14%;SAPR4;Serviços Públicos;https://s3-symbol-logo.tradingview.com/sanepar--big.svg
SBFG3;13,05;4,20;8,33;1,10;0,38;49,14;7,94;5,24;5,50;9,25;3,75;0,75;0,44;3,19;-0,75;1,31;13,16;4,54;10,07;0,35;0,65;0,87;22,95;4,32;19.788.789,57;11,90;1,57;-0,46;3.191.447.056,50;SBFG3;Grupo SBF;13,05;+0,38%;SBFG3;Comércio de Varejo;https://s3-symbol-logo.tradingview.com/grupo-sbf-on-nm--big.svg
SBSP3;131,22;2,84;8,03;2,22;1,01;53,06;44,30;27,76;5,03;6,34;1,31;0,58;2,23;32,36;-1,19;1,26;27,61;12,58;10,96;0,46;0,54;0,45;14,98;27,09;337.612.898,33;59,17;16,33;0,05;89.690.165.010,18;SBSP3;Sabesp;131,47;+1,62%;SBSP3;Serviços Públicos;https://s3-symbol-logo.tradingview.com/sabesp--big.svg
SCAR3;20,58;8,48;-24,07;0,78;0,41;42,35;20,73;-12,25;14,22;23,08;8,86;0,48;2,95;2,11;-0,56;3,68;-3,23;-1,71;2,21;0,53;0,47;0,14;6,45;;626.775,19;26,48;-0,86;0,20;1.188.234.025,02;SCAR3;São Carlos;20,58;-3,79%;SCAR3;Financeiro;https://s3-symbol-logo.tradingview.com/sao-carlos-on-nm--big.svg
SEDU3;23,80;;-13,36;15,00;1,53;48,36;-15,73;-25,77;-21,89;-27,94;-6,05;4,15;3,44;57,90;-2,27;1,09;-112,29;-11,46;-13,15;0,10;0,90;0,44;12,49;;;1,59;-1,78;0,01;6.238.667.820,00;;;;;;;
SEER3;10,97;1,40;15,28;1,07;0,42;58,26;15,37;4,34;4,32;6,09;1,77;0,44;0,66;5,72;-0,58;1,35;7,03;2,74;14,67;0,39;0,61;0,63;9,20;-7,48;6.390.486,00;10,21;0,72;0,00;1.412.075.513,20;SEER3;Ser Educacional;10,98;-0,36%;SEER3;Consumo de Serviços;https://s3-symbol-logo.tradingview.com/ser-educa--big.svg
SEQL3;1,38;;-0,07;-0,08;0,06;-3,27;-140,15;-142,29;-0,07;-0,98;-0,91;;0,10;-0,12;-0,07;0,24;-118,36;-88,81;-1.325,94;-0,75;1,75;0,62;7,84;;2.172.053,00;-17,18;-20,34;0,00;74.245.391,04;SEQL3;Sequoia Logística;1,38;+3,76%;SEQL3;Transportes;https://s3-symbol-logo.tradingview.com/sequoia-log-on-nm--big.svg
SGPS3;1,64;;-0,02;-0,02;0,01;-2,19;-81,65;-176,79;-0,04;-2,32;-2,29;;0,03;-0,01;-0,01;0,22;-127,05;-40,96;-137,25;-0,32;1,32;0,23;-12,92;;0,00;-76,40;-97,07;0,00;16.400.000,00;;;;;SGPS3;Consumo Duráveis;https://s3-symbol-logo.tradingview.com/country/BR--big.svg
SHOW3;6,02;;-0,78;0,32;0,10;26,99;-14,63;-34,05;-1,81;-0,32;1,49;-0,26;0,26;1,10;-0,24;1,19;-40,57;-13,04;-13,87;0,32;0,67;0,38;-15,90;;365.801,67;19,08;-7,74;0,00;40.582.397,24;SHOW3;Time For Fun;6,00;-2,44%;SHOW3;Consumo de Serviços;https://s3-symbol-logo.tradingview.com/time-for-fun--big.svg
SHUL3;27,31;0,82;36,16;6,45;3,48;25,67;14,04;13,40;34,50;17,91;-0,35;-0,06;4,84;8,06;-9,73;3,04;17,83;9,61;10,75;0,54;0,46;0,72;12,91;22,68;0,00;4,24;0,76;-150,28;5.166.840.802,76;;;;;SHUL3;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/schulz--big.svg
SHUL4;4,87;7,76;6,45;1,15;0,62;25,67;14,04;13,40;6,15;17,91;-0,35;-0,06;0,86;1,44;-1,74;3,04;17,83;9,61;10,75;0,54;0,46;0,72;12,91;22,68;2.196.824,29;4,24;0,76;-26,80;5.166.840.802,76;SHUL4;Schulz;4,87;+2,10%;SHUL4;Produtor Manufatureiro;https://s3-symbol-logo.tradingview.com/schulz--big.svg
SIMH3;5,94;1,18;-13,59;1,54;0,06;25,94;16,44;-0,89;0,74;7,30;6,57;13,73;0,12;0,57;-0,09;1,46;-11,36;-0,45;10,82;0,04;0,92;0,51;33,49;;18.574.512,48;3,85;-0,44;0,68;5.185.860.766,02;SIMH3;Simpar;5,94;+0,85%;SIMH3;Transportes;https://s3-symbol-logo.tradingview.com/jsl--big.svg
SLCE3;16,76;3,26;11,10;1,43;0,42;29,16;18,88;7,62;4,48;8,00;3,52;1,13;0,85;2,28;-0,75;1,73;12,93;3,80;11,88;0,29;0,70;0,50;20,74;16,54;30.869.770,57;11,68;1,51;0,60;7.430.206.040,16;SLCE3;SLC Agrícola;16,78;+0,18%;SLCE3;Industrias de Processamento;https://s3-symbol-logo.tradingview.com/slc-agricola--big.svg
SLED3;3,21;;0,45;-0,08;0,48;47,85;73,94;92,71;0,56;0,95;0,65;;0,42;-0,20;-0,72;0,12;-18,07;107,04;-15,91;-5,92;6,92;1,15;-45,03;;;-39,57;7,15;-0,02;16.497.692,59;;;;;;;
SLED4;1,60;;0,22;-0,04;0,24;47,85;73,94;92,71;0,28;0,95;0,65;;0,21;-0,10;-0,36;0,12;-18,07;107,04;-15,91;-5,92;6,92;1,15;-45,03;;;-39,57;7,15;-0,01;16.497.692,59;;;;;;;
SMFT3;26,08;2,46;29,36;2,76;0,84;42,37;23,11;8,25;10,48;12,64;2,17;0,57;2,42;12,56;-1,08;1,45;9,41;2,87;12,05;0,31;0,69;0,35;22,98;;70.701.811,76;9,44;0,89;-0,74;15.576.281.382,24;SMFT3;Smart Fit;26,46;+1,81%;SMFT3;Consumo de Serviços;https://s3-symbol-logo.tradingview.com/smart-fit-on-nm--big.svg
